Topic,Count,Name,Representation,Representative_Docs
20,25,20_都是自己的責任_作者_他們就是錯了_一切交給命運吧,"['都是自己的責任', '作者', '他們就是錯了', '一切交給命運吧', '但或許不知道何時穿幫的壓力也壓在他們心頭太久了', '但是你要為了偶像泯滅自己的道德底線', '但願是真的知道錯了', '一切虛幻的不可思議', '個人因達哥二十幾年來的正面形象', '全都在自己']","['· 作者 你是一個理性的粉絲，當年的確是做了錯事，見到這麼多人被揭發，或許真的也跨不出承認的那一步，害怕好不容易重組的未來就此打散，至少在被揭發的時候馬上承認，可能他們沒有主動的勇氣，但或許不知道何時穿幫的壓力也壓在他們心頭太久了，好好面對並承擔錯誤，一切交給命運吧，每個人都要為自己的錯誤選擇付出代價', '· 作者 你是一個理性的粉絲，當年的確是做了錯事，見到這麼多人被揭發，或許真的也跨不出承認的那一步，害怕好不容易重組的未來就此打散，至少在被揭發的時候馬上承認，可能他們沒有主動的勇氣，但或許不知道何時穿幫的壓力也壓在他們心頭太久了，好好面對並承擔錯誤，一切交給命運吧，每個人都要為自己的錯誤選擇付出代價', '· 作者 你是一個理性的粉絲，當年的確是做了錯事，見到這麼多人被揭發，或許真的也跨不出承認的那一步，害怕好不容易重組的未來就此打散，至少在被揭發的時候馬上承認，可能他們沒有主動的勇氣，但或許不知道何時穿幫的壓力也壓在他們心頭太久了，好好面對並承擔錯誤，一切交給命運吧，每個人都要為自己的錯誤選擇付出代價']"
21,26,21_假扮高血壓_setn_修杰楷認了_快訊,"['假扮高血壓', 'setn', '修杰楷認了', '快訊', '偽造高血壓證明', '花了10萬讓', '陳柏霖坦承閃兵', '15', '閃兵集團', '拼免役']","['快訊／修杰楷認了！花 15 萬元「假扮高血壓」拼免役\u3000體檢僅獲替代役資格 花費 15 萬元「假扮高血壓」，試圖辦理免役，不過經體檢後僅獲得替代役資格，原本仍想繼續拼免役，但最終妥協遂入伍服替代役。 形象全毀了 🙃  1 / 2 1.7 萬 494 273 4,637 熱門 查看動態', '快訊／修杰楷認了！花 15 萬元「假扮高血壓」拼免役\u3000體檢僅獲替代役資格 花費 15 萬元「假扮高血壓」，試圖辦理免役，不過經體檢後僅獲得替代役資格，原本仍想繼續拼免役，但最終妥協遂入伍服替代役。 形象全毀了 🙃  1 / 2 1.7 萬 494 273 4,637 熱門 查看動態', '快訊／修杰楷認了！花 15 萬元「假扮高血壓」拼免役\u3000體檢僅獲替代役資格 花費 15 萬元「假扮高血壓」，試圖辦理免役，不過經體檢後僅獲得替代役資格，原本仍想繼續拼免役，但最終妥協遂入伍服替代役。 形象全毀了 🙃  1 / 2 1.7 萬 494 273 4,637 熱門 查看動態']"
22,22,22_王大陸可以成為閃兵集團的隊長欸_王大陸一網打盡演藝圈_畢竟是個大盤子_王大陸等於36個陳柏霖,"['王大陸可以成為閃兵集團的隊長欸', '王大陸一網打盡演藝圈', '畢竟是個大盤子', '王大陸等於36個陳柏霖', '被抓到這些男星看到王大陸一定想', '王大陸對社會最大貢獻', '拉出這一整串', '王大陸今次做得不錯', '王大陸感覺是那種出去玩', '連根拔']","['王大陸可以成為閃兵集團的隊長欸 畢竟是個大盤子', '王大陸可以成為閃兵集團的隊長欸 畢竟是個大盤子', '王大陸可以成為閃兵集團的隊長欸 畢竟是個大盤子']"
23,22,23_其實早800年前就可以主動站出來面對_偏偏要等到被抓才要承認_感謝檢警讓他面對年少荒誕_就是想賭看看會不會沒那麼衰被抓到啦,"['其實早800年前就可以主動站出來面對', '偏偏要等到被抓才要承認', '感謝檢警讓他面對年少荒誕', '就是想賭看看會不會沒那麼衰被抓到啦', '所以齁那個說', '很多事都是听经纪公司的', '我觉得当时他们都很年轻', '他不承認刑責更高', '五月政府就告知了也不回應', '五月給過你們機會了']","['五月給過你們機會了，主動自首 （我會買單，代表還有救跟承擔錯誤） 這三個我都不買單硬是拖到派出檢警拘提 （就是是僥倖心態，反正一天沒找上門我就繼續裝死躲過司法審判，這人品就是不ok) 尤其是修，身體健康沒問題拖到33歲還死不當，賈已經二胎了喔，後面改替代役還用第三胎的名義提早退役 身體沒問題拖到33歲還死不服兵役 我不相信太太不知道 孩子照護問題不用討論 蓄意犯法自已不檢討，現在居然「檢討執法者」 逃就算了，你還不安份，還營造好爸爸人設 拿代言賺錢 （你知法犯法敢靠孩子來賺錢，你良心在哪裡） 連檢察官都出動了，代表證據已經足夠了 才演變拘提的場面 結果一堆在護航加油犯罪者 大仁哥講的冠冕堂皇 表情還帶幾分得意好像他承認了 他就像個英雄一樣 追星歸追星，我在怎麼喜歡也不會盲從力挺 犯法就是犯法 拜託，他不承認刑責更高 清醒一點 他們是「被動自首」，為了就是減輕刑責', '可能家父在金門服役快3年 這期間兩岸依然在交火 同梯的有不少被隔壁的水鬼處理掉 他也在站哨時都遇到幾次水鬼 沒被幹掉而已 他自己都說 金門三年還有辦法回來真的是撿回一條命 真的冒著生命危險在保護國人 他當時也沒結婚 但他的思想我覺得沒錯呀 如果「前線的他」都「守不住」「金門」 後方的台灣同胞該怎麼辦 兄長本來就都有在參加三鐵體能算很好了 他也覺得吃不消 海軍2年，他幾乎都是在軍艦上訓練 模擬作戰 訓練不是最難熬的，前面半年適應不了暈船的問題，每天暈到吐在體能體不適的情況下還是得訓練呀，三餐下水叫家常便飯 期間也遇過不少隔壁的軍艦船隻繞台進入我國海域，每次遇到就都要備勤隨時準備作戰 他確實也感受到什麼叫作武力威脅國家的壓迫感 身邊的男性友人（外科主治醫師居多） 他們當兵還會卡到選科別職缺升遷的問題 都是乖乖去當兵 真的要逃 （我想他們應該是最有資源可以偽造逃役的人吧） 都是義務役 每個當兵都唉唉叫 再問他們一次可以選你還要當嗎？ 清一色都說還是要當 心裡素質跟抗壓性責任感完全不一樣 只是年限有點長倒是真的 相比之下 他們也不平衡呀，誰的誰間不是時間', '可能家父在金門服役快3年 這期間兩岸依然在交火 同梯的有不少被隔壁的水鬼處理掉 他也在站哨時都遇到幾次水鬼 沒被幹掉而已 他自己都說 金門三年還有辦法回來真的是撿回一條命 真的冒著生命危險在保護國人 他當時也沒結婚 但他的思想我覺得沒錯呀 如果「前線的他」都「守不住」「金門」 後方的台灣同胞該怎麼辦 兄長本來就都有在參加三鐵體能算很好了 他也覺得吃不消 海軍2年，他幾乎都是在軍艦上訓練 模擬作戰 訓練不是最難熬的，前面半年適應不了暈船的問題，每天暈到吐在體能體不適的情況下還是得訓練呀，三餐下水叫家常便飯 期間也遇過不少隔壁的軍艦船隻繞台進入我國海域，每次遇到就都要備勤隨時準備作戰 他確實也感受到什麼叫作武力威脅國家的壓迫感 身邊的男性友人（外科主治醫師居多） 他們當兵還會卡到選科別職缺升遷的問題 都是乖乖去當兵 真的要逃 （我想他們應該是最有資源可以偽造逃役的人吧） 都是義務役 每個當兵都唉唉叫 再問他們一次可以選你還要當嗎？ 清一色都說還是要當 心裡素質跟抗壓性責任感完全不一樣 只是年限有點長倒是真的 相比之下 他們也不平衡呀，誰的誰間不是時間']"
24,24,24_可能講出牽線人會性命不保_才沒人敢講_我猜測_又想著可能不會被發現的,"['可能講出牽線人會性命不保', '才沒人敢講', '我猜測', '又想著可能不會被發現的', '合情合理', '可估計是也怕輿論撻伐', '可能有僥倖的心理', '哪裡怕的那一團', '不怕神一樣的對手', '於是就這樣繼續僥倖心態']","['我猜測：可能講出牽線人會性命不保，才沒人敢講', '我猜測：可能講出牽線人會性命不保，才沒人敢講', '我猜測：可能講出牽線人會性命不保，才沒人敢講']"
25,21,25_作者_沒想到零負評也中箭了_坤達消息更新_不覺得自己閃兵還沒免役是冤大頭,"['作者', '沒想到零負評也中箭了', '坤達消息更新', '不覺得自己閃兵還沒免役是冤大頭', '也不會替他們洗地', '不是支持那個團', '50', '他們很早就收到了', '也清楚逃兵的事情已經被知道', '只是置之不理']","['· 作者 這是事實，他們很早就收到了，也清楚逃兵的事情已經被知道，只是置之不理，像坤達說的，在和公司商量對策，還沒討論好就被扣押了，這也是我最不能接受的事，相信音樂很早就知道，「還在商量對策」，我不知道應該用什麼措辭表達我的失望', '· 作者 這是事實，他們很早就收到了，也清楚逃兵的事情已經被知道，只是置之不理，像坤達說的，在和公司商量對策，還沒討論好就被扣押了，這也是我最不能接受的事，相信音樂很早就知道，「還在商量對策」，我不知道應該用什麼措辭表達我的失望', '· 作者 這是事實，他們很早就收到了，也清楚逃兵的事情已經被知道，只是置之不理，像坤達說的，在和公司商量對策，還沒討論好就被扣押了，這也是我最不能接受的事，相信音樂很早就知道，「還在商量對策」，我不知道應該用什麼措辭表達我的失望']"
26,23,26_真是帥氣_又想起鄭元暢當初在海巡署_我願意_應該是你說的這樣沒錯,"['真是帥氣', '又想起鄭元暢當初在海巡署', '我願意', '應該是你說的這樣沒錯', '加我一票', '不錯', '這波的形象都不錯', '提油救火', '說的太好了', '說的好']","['又想起鄭元暢當初在海巡署 真是帥氣😍', '又想起鄭元暢當初在海巡署 真是帥氣😍', '又想起鄭元暢當初在海巡署 真是帥氣😍']"
27,22,27_他們早就知道了_還裝s在演_沒錯_我想看到這些人先說,"['他們早就知道了', '還裝s在演', '沒錯', '我想看到這些人先說', '是的', '場面話而已', '當然', '喔喔原來如此', '不知道在裝什麼', '到底為什麼']","['沒錯，他們早就知道了！ 還裝S在演', '沒錯，他們早就知道了！ 還裝S在演', '沒錯，他們早就知道了！ 還裝S在演']"
28,20,28_他一個人包他們全部還有剩欸_搞得我都不知道國中王是好人還是壞人了_二代啊他又沒差_他如果去驗智商應該不用當兵,"['他一個人包他們全部還有剩欸', '搞得我都不知道國中王是好人還是壞人了', '二代啊他又沒差', '他如果去驗智商應該不用當兵', '他明明可以靠智商驗退', '也夠很多人的開銷了', '他真的太謎了', '但沒給腦', '何必花錢', '偏偏要花錢']","['他一個人包他們全部還有剩欸。', '他一個人包他們全部還有剩欸。', '搞得我都不知道國中王是好人還是壞人了']"
29,16,29_好像要謝謝王大陸的智商了_感謝大陸_感謝王大陸_一牽後面一堆閃兵藝人,"['好像要謝謝王大陸的智商了', '感謝大陸', '感謝王大陸', '一牽後面一堆閃兵藝人', '謝謝你', '得獎直接樹大招風', '大家直接知道那個那種金鐘是閃兵的', '哈哈哈', '', '']","['好像要謝謝王大陸的智商了', '好像要謝謝王大陸的智商了', '好像要謝謝王大陸的智商了']"
30,16,30_452_261_222_110,"['452', '261', '222', '110', '476', '158', '342', '114', '', '']","['222', '452', '261']"
31,16,31_我覺得_不看一下嗎_為什麼只抓藝人_高官跟高官的兒子很多也逃欸,"['我覺得', '不看一下嗎', '為什麼只抓藝人', '高官跟高官的兒子很多也逃欸', 'ok', '希望努力抓', '千萬別查到背後是哪位政商勢力把持後又安靜了', '最近民進黨又有什麼大事要掩蓋的嗎', '這些人都閃兵那麼久了現在才想到要抓', '我想很多高官的小孩應該也有閃兵的吧']","['我覺得 為什麼只抓藝人 高官跟高官的兒子很多也逃欸 不看一下嗎', '我覺得 為什麼只抓藝人 高官跟高官的兒子很多也逃欸 不看一下嗎', '我覺得 為什麼只抓藝人 高官跟高官的兒子很多也逃欸 不看一下嗎']"
32,16,32_合情合理但沒說不合法_好像是直接禁止入境_但沒必要_你最好別被抓到啦,"['合情合理但沒說不合法', '好像是直接禁止入境', '但沒必要', '你最好別被抓到啦', '不違法', '不是不敢', '拒吃了吧', '還有人訪問時說合情合理', '黨證無敵', '而且那不叫錯誤申請']","['不是不敢，好像是直接禁止入境', '不違法 但沒必要', '還有人訪問時說合情合理🤣🤣🤣拒吃了吧']"
33,16,33_因為他們真的很難讓人尊敬_大家漸漸不追華國演藝圈藝人是有原因的_連抓都不敢抓_這個故事告訴大家,"['因為他們真的很難讓人尊敬', '大家漸漸不追華國演藝圈藝人是有原因的', '連抓都不敢抓', '這個故事告訴大家', '芬蘭代表那一位閃尿', '都沒有一項值得讓人尊敬的', '真的看不懂', '現在當了芬蘭代表', '所以大家才改追韓星', '因焦慮症而免當兵']","['那個因為身心障礙不用當兵的，現在當了芬蘭代表，這個故事告訴大家～閃兵的理由要找對，再辨一張黨證，前途無量。', '那個因為身心障礙不用當兵的，現在當了芬蘭代表，這個故事告訴大家～閃兵的理由要找對，再辨一張黨證，前途無量。', '那個因為身心障礙不用當兵的，現在當了芬蘭代表，這個故事告訴大家～閃兵的理由要找對，再辨一張黨證，前途無量。']"
34,17,34_謝謝檢警讓我面對年少時候做出很取巧_浪漫個鬼_不愧是和勝利在夜店玩在一起的男人_有人說這句話很浪漫,"['謝謝檢警讓我面對年少時候做出很取巧', '浪漫個鬼', '不愧是和勝利在夜店玩在一起的男人', '有人說這句話很浪漫', '昨天陳柏霖交保出來的時候說', '荒謬的選擇', '閃兵被抓還能嘻嘻哈哈不當一回事', '陳柏霖是勝利的朋友', 'applepiehouse', '22']","['· 作者 陳柏霖是勝利的朋友 \U0001fae9 applepiehouse 2025-10-22 昨天陳柏霖交保出來的時候說：「謝謝檢警讓我面對年少時候做出很取巧、荒謬的選擇。」 有人說這句話很浪漫（蛤？） 浪漫個鬼？閃兵被抓還能嘻嘻哈哈不當一回事，不愧是和勝利在夜店玩在一起的男人。  1 /', '· 作者 陳柏霖是勝利的朋友 \U0001fae9 applepiehouse 2025-10-22 昨天陳柏霖交保出來的時候說：「謝謝檢警讓我面對年少時候做出很取巧、荒謬的選擇。」 有人說這句話很浪漫（蛤？） 浪漫個鬼？閃兵被抓還能嘻嘻哈哈不當一回事，不愧是和勝利在夜店玩在一起的男人。  1 /', '· 作者 陳柏霖是勝利的朋友 \U0001fae9 applepiehouse 2025-10-22 昨天陳柏霖交保出來的時候說：「謝謝檢警讓我面對年少時候做出很取巧、荒謬的選擇。」 有人說這句話很浪漫（蛤？） 浪漫個鬼？閃兵被抓還能嘻嘻哈哈不當一回事，不愧是和勝利在夜店玩在一起的男人。  1 /']"
35,16,35_邏輯清晰的粉_不許你說自己腦殘_我也是跟你一樣_理性,"['邏輯清晰的粉', '不許你說自己腦殘', '我也是跟你一樣', '理性', '肯老實認錯', '觀感還不會這麼差', '理性是你自己說的', '直覺就是覺得沒好感怪怪的', '結果不得不說直覺很準', '紙包不住火']","['邏輯清晰的粉 不許你說自己腦殘～', '紙包不住火，如果他們之前就自首，肯老實認錯，觀感還不會這麼差⋯⋯', '紙包不住火，如果他們之前就自首，肯老實認錯，觀感還不會這麼差⋯⋯']"
